id|latitud|longitud|autor|barrio|verso|direccion
406|40.4583282|-3.7868446|﻿Teresa Ramos|﻿ARAVACA|Me encontré con el océano en la Calle Mayor|﻿C/ Acamar (Entre Risco de los Claveles y Travesía Cano)
407|40.4558725|-3.785136|﻿Kike Turrón|﻿MONCLOA-ARAVACA|Pensaste que arañando el cielo, te podías escapa|﻿C/ Acamar - Calle de la Golondrina
408|40.4457632|-3.7275893|﻿Xoel López|﻿CIUDAD UNIVERSITARIA|No sé si me abrazaste o me engulliste|﻿Av. Complutense-Facultad Ciencias de la Información
409|40.4508986|-3.7109757|﻿Búho|﻿MONCLOA-ARAVACA|Primeros pasos de una nueva etapa|﻿Avenida de Pablo Iglesias 55
410|40.4577032|-3.7014806|﻿Mar Domínguez|﻿TETUÁN|He aprendido del silencio lo que nunca pudo enseñarme la palabra|﻿C/ Bravo Murillo 216 (del lado de los impares)
411|40.4566848|-3.7066411|﻿MORGAN|﻿TETUÁN|Tienes algo dentro, yo lo he visto brillar, pero corres y corres…|﻿C/ Francos Rodriguez 54
412|40.4465766|-3.6958037|﻿EmbajadorasMX|﻿TETUÁN|Si te vas que sea por más tequila ... Si te quedas que sea para toda la vida|﻿Calle Raimundo Fernández Villaverde 61- capte Orense
413|40.4416132|-3.6941475|﻿Carlos Sadness|﻿NUEVOS MINISTERIOS|Demasiado tiempo sin verte y demasiado verte sin tiempo|﻿Plaza de San Juan de la Cruz- Calle de Fernández de la Hoz
414|40.4556847|-3.6899968|﻿Aida FM|﻿CHAMARTÍN|La felicidad es y está, también, en días nublados|﻿Paseo de la Castellana 150
415|40.4551546|-3.6740343|﻿Raquel Lanseros|﻿HISPANOAMÉRICA|No hay verdad más profunda que la vida|﻿Calle de Uruguay - Calle de Puerto Rico
416|40.4524723|-3.66526|﻿Alba Alhambra Sánchez|﻿CHAMARTÍN|La poesía no es mi vida, es mi forma de escapar de ella.|﻿Calle del Padre Claret (Parque) - Calle de Ramón Cajal
417|40.4512885|-3.6676446|﻿Rafa Pérez Herrero|﻿CHAMARTÍN|A veces la poesía la escriben los ojos.|﻿AV. de Alfonso XIII - Calle de Carlos Pereyra
418|40.4421522|-3.682834|﻿Bitoledo|﻿CHAMARTÍN|Sé que puedo si tú me lo dices|﻿Calle de Velazquez-Calle de Joaquín Costa
419|40.446304|-3.6669365|﻿José Antonio Jaras Blázquez|﻿CHAMARTÍN|El vaho de tu sonrisa quema el aire|﻿Calle de Ramos Carrión - Calle del Corazón de María
420|40.4442986|-3.6670599|﻿Mar Abad|﻿PROSPERIDAD|Al leer la noticia, de la emoción, se desmayó el wifi|﻿Calle Corazón de Maria - Calle Sta. Hortensia
421|40.4391198|-3.6473792|﻿BUNBURY|﻿QUINTANA|Qué ruido hace un hombre que se quiebra en soledad|﻿calle Virgen del Portillo- Calle Hermanos de Pablo
422|40.4474022|-3.6498856|﻿Rapsusklei|﻿ARTURO SORIA|Yo suelo morir sesenta veces por minuto|﻿Calle de Arturo Soria Nº93-Calle Hernandez de Tejada
423|40.4414398|-3.6409297|﻿Milano Dantés|﻿CIUDAD LINEAL|Con los pies en el suelo jamás hubiéramos pisado la luna|﻿Calle de José del Hierro- all de Arturo Soria
424|40.4486433|-3.6476325|﻿Begoña Abad de la Parte|﻿CIUDAD LINEAL|Me gusta la brevedad, me dijo, sólo te amaré lo que dure la vida.|﻿Calle de Josefa Valcárcel- Calle del General Aranza
425|40.4395295|-3.6316232|﻿Rachel|﻿SAN BLAS|Píseme despacio que tengo risas|﻿Calle Alcalá - Calle de Tampico
426|40.4291068|-3.6466602|﻿Roberto Goya|﻿CIUDAD LINEAL|Los pies escriben un camino que la mano convierte en historia|﻿Calle Francisco Villaespesa-CAlle de Ledesma
427|40.4391171|-3.6220007|﻿Laura García de Lucas|﻿SAN BLAS|Se escapa la ciudad por el canto de los semáforos|﻿calle de San Romualdo- Calle de Albasainz
428|40.4411142|-3.6153066|﻿Ricardo de la Hoz|﻿TORRE ARIAS|En un lugar donde el viento llamase su nombre|﻿Av. de Canillejas a Vicálvaro- Calle del Néctar 2
429|40.4330861|-3.6253595|﻿Maite Moreno|﻿SAN BLAS|Me haces cosquillas en el cerebro|﻿Calle de Emilio Muñoz- Calle de Alfonso Gómez
430|40.4312464|-3.629863|﻿Patricia Figuero Correa|﻿SIMANCAS|No tengo nada con qué sostenerme salvo la belleza del mundo|﻿Calle de Emilio Muñoz- Calle de Albarracín
431|40.4226404|-3.6559125|﻿Holden Centeno|﻿LA ELIPA|Catarsis es entender de alguien algo que nadie entendería.|﻿Calle del Marqués de Corbera-Calle del poeta Blas de Otero
432|40.4259931|-3.6295759|﻿Sara|﻿CIUDAD LINEAL|Me pediste tiempo y rompí mi reloj.|﻿Av. de la Institución libre de enseñanza- Calle Gandhi
433|40.4261238|-3.6255741|﻿Juan Laborda Barceló|﻿SAN BLAS|El recuerdo es el único lugar del que no hay exilio posible.|﻿Calle Ajofrín- Av. de Arcentales
434|40.435104|-3.6088678|﻿Dani Martín|﻿SAN BLAS|A meterme de tu vida por las venas|﻿Av. de Arcentales (puente)
435|40.4222238|-3.6516666|﻿. G|﻿CIUDAD LINEAL|No dejes para mañana lo que puedas hacerme hoy|﻿Calle del Poeta Blas de Otero-Calle de Sta. Genoveva
436|40.4235429|-3.6234927|﻿Anne Invierns|﻿SAN BLAS|¿Y si somos el ojalá de alguien?|﻿Calle Ajofrín- Calle de Pobladura del Valle
437|40.4212232|-3.6109828|﻿Alicia Yagüe Martín|﻿SAN BLAS|Amor libre: puedo volar y me quedo.|﻿Calle de Suecia- Av. de Canillejas a Vicálvaro
438|40.4224047|-3.6121591|﻿Glenda León|﻿SAN BLAS|Cada paso es una forma del tiempo|﻿Av. de guadalajara-Calle Dresde
439|40.4237226|-3.604213|﻿Javier Corcobado|﻿LAS ROSAS|Voy susurrando en los buzones para que todas las cartas sean de amor.|﻿Calle de Suecia- Paseo Ginebra
440|40.4243842|-3.6062729|﻿Juancho Marqués|﻿SAN BLAS|Cuando busques las señales, detente en las cicatrices|﻿Paseo de Ginebra- Av. de Guadalajara
441|40.4301705|-3.6068363|﻿CONSTANTINO BERTOLO|﻿SAN BLAS|Te pido perdón por el daño que me hiciste.|﻿Calle de Julia García Boutan- Av. de Niza
442|40.4324368|-3.6116535|﻿Patricia Alonso|﻿HELLÍN|Escribo porque con las manos atadas a la espalda no se puede vivir|﻿Av. de Canillejas a Vicalvaro- Calle María Sevilla Diego
443|40.4320101|-3.7167987|﻿Anna Lorente|﻿CHAMBERÍ|Juntas deshacemos inviernos|﻿Calle Hilarión Eslava 2 - Calle de Rodríguez San Pedro
444|40.4236929|-3.7109622|﻿Violet La Velvet|﻿CENTRO|Al igual que el amor, la poesía entra por mis ojos y gotea por mis manos|﻿Plaza de España (Edificio España)
445|40.4218885|-3.7129444|﻿Sara Blanco|﻿CENTRO|Algo está roto si el odio une tanto.|﻿Calle de Bailén
446|40.4254152|-3.7262615|﻿Javier Bozalongo|﻿MANZANARES|Esa ciudad existe, pero tal vez no es está|﻿Glorieta de San Antonio de la Florida 4 (del lado del río)
447|40.4385572|-3.700055|﻿Lara Quijada Segovia|﻿CHAMBERÍ|Todo es posible, hasta volar una cometa sin aire.|﻿Calle de José Abascal-Calle de Sta. Engracia
448|40.4365679|-3.6995507|﻿María Ruiz García|﻿CHAMBERÍ|África está en tus pasos y también entre los madrileños|﻿Calle de García de Paredes-Calle de Sta. Engracia
449|40.4261157|-3.6971194|﻿Rulo|﻿ALONSO MARTÍNEZ|No quiero ningún gramo que no sea de tu cuerpo|﻿Calle de Horteleza 85 - Calle de Mejía Lequerica
450|40.4226077|-3.6992677|﻿Alejandro Pose Rosende|﻿CENTRO|Ceci n\'est pas un zèbre|﻿Calle de Hortaleza- Calle de Augusto Figueroa
451|40.4350072|-3.7084946|﻿Ajo|﻿TRAFALGAR|Todo el mundo tiene nada que decir|﻿Calle de Fernández de los Ríos-Calle de Vallehermoso
452|40.4349418|-3.7044846|﻿Sergioab77|﻿CHAMBERÍ|No eras para tanto, eras para siempre|﻿Calle de Fernández de los Ríos 2 - Calle de Bravo Murillo
453|40.4367526|-3.7026125|﻿María José Villar Sánchez|﻿CHAMBERÍ|Verde que te cruzo en verde|﻿Calle Gral. Álvarez de Castro-Glorieta Gral. Álvarez de Castro
454|40.4334433|-3.7055093|﻿Carlos Salamero Platas|﻿CHAMBERÍ|El pensamiento: una nube se enreda en la cabeza|﻿Calle de Arapiles-Calle Magallanes
455|40.4308382|-3.6999249|﻿Xoel López|﻿LUCHANA|Del lodo crecen las flores más altas|﻿Calle de Luchana-Calle de Trafalgar
456|40.4291793|-3.7015731|﻿Ana hache|﻿CHAMBERÍ|La última y nos vamos.|﻿Calle de Luchana- Calle de Sagasta
457|40.4281942|-3.6977336|﻿Jordi Doce|﻿CENTRO|Decir lo justo fue siempre quedarse corto|﻿Calle de Sagasta 27 -Calle Manuel Silvela
458|40.4242683|-3.7073238|﻿Alejandra Martínez de Miguel|﻿MINISTERIO DE JUSTICIA|Que no se te olvide: esta manada aúlla más fuerte que la vuestra|﻿Calle del Pez-Calle de San Bernardo
459|40.4270105|-3.6989003|﻿Jorge Ferradás González|﻿CENTRO|Somos diferentes versos de la misma poesía.|﻿Calle Barceló 15 - Calle de Mejía Lequerica
460|40.4351204|-3.6949842|﻿Belén Berlín|﻿ALMAGRO|Te voy a arrojar mi corazón como una granada de mano|﻿Paseo del Gral. Martínez Campos 25 - Calle de Fernández de la Hoz
461|40.4351388|-3.6844379|﻿Dany Faccio|﻿SALAMANCA|No es fácil encontrar a alguien que te complete las canciones.|﻿Calle de Lagasca-Calle de Diego de León
462|40.4310669|-3.6753693|﻿Cono de Medicie|﻿SALAMANCA|Somos simples marionetas de cartón, en este magnífico decorado.|﻿Calle del Conde de Peñalver-Calle de Padilla
463|40.4302278|-3.6803689|﻿Papayaposits|﻿SALAMANCA|Perderme en las curvas de tus calles|﻿Plaza Marqués de Salamanca 5
464|40.4298704|-3.6766326|﻿Rapsusklei|﻿SALAMANCA|Nadie es dueño de su última mañana|﻿Calle Jose Ortega y Gasset 56 - Calle Gral. Díaz Porlier
465|40.4293355|-3.693737|﻿Francisco Cumpian|﻿ALMAGRO (C)|En la casa del vino descansamos del tiempo|﻿Calle de Almagro 22 - Calle de Zurbano
466|40.4252376|-3.6826167|﻿L\'Arlesienne|﻿SALAMANCA|Aime très fort aujourd\'hui si tu peux, n\'attends pas à deux mains|﻿Calle de Goya-Calle de Nuñez de Balboa
467|40.4248334|-3.6785424|﻿Álvaro Hernando Freile|﻿SALAMANCA|El olvido escribe todos sus versos en agua.|﻿Calle de Goya-Calle del gral. Pardiñas
468|40.4246445|-3.6954323|﻿Luis Felipe Comendador Sánchez|﻿CENTRO|Solo tu colchón conoce el peso de tus sueños|﻿Calle de Fernando VI-Calle Agresora
469|40.4237573|-3.6942118|﻿Marta Massó|﻿CENTRO|Nunca es tarde para la primavera|﻿Plaza de las Salesas-Calle Conde de Xiquena
470|40.4231999|-3.6919359|﻿C. TANGANA|﻿RECOLETOS|Desconocido, superposición de estados hasta que miro|﻿Paseo de Recoletos-Calle Bárbara de Braganza
471|40.4216389|-3.6757595|﻿flanarmundo|﻿SALAMANCA|Inspira, Respira.|﻿Calle O´Donnell 37
472|40.4361575|-3.669962|﻿Juan Carlos Mestre|﻿CARTAGENA|Las estrellas para quien las trabaja|﻿Calle de Cartagena-Calle del Marqués de Ahumada
473|40.4381735|-3.6612368|﻿Youssef El Hilali El Allouchi|﻿SALAMANCA|Todo puede empezar aquí.|﻿Av. de Bonn-Av. de Brasilia
474|40.4351827|-3.6656517|﻿Julio César Galán|﻿VENTAS|Mientras regresas, los vencejos se acercan a la tierra: lloverá.|﻿Calle de Villafranca-Calle de Martinez Izquierdo
475|40.4323143|-3.6672342|﻿Roberto Arias Puerto|﻿SALAMANCA|No quiero fotografíar mi vida, prefiero vivirla.|﻿Av. de los Toreros-Calle Rafaela Bonilla
476|40.4158027|-3.709542|﻿Adriana|﻿CENTRO|Auf dem Weg zu den Sternen, bleiben meine Schritte in der Stadt|﻿Calle Mayor-Plaza de San Miguel
477|40.4126618|-3.6995668|﻿Quique González|﻿ANTÓN MARTÍN|Bañada en salitre, flota en la memoria de los días|﻿Calle de Atocha-Calle del León
478|40.4066278|-3.7124401|﻿Gavee|﻿ARGANZUELA|Mira a los lados antes de juzgar.|﻿Paseo de las Pontones-Ronda de Segovia
479|40.4056189|-3.7054939|﻿ana rossetti|﻿CENTRO|Que nunca callen las calles|﻿Ronda de Toledo 9 (Quiosco de la Reina)
480|40.407187|-3.6939717|﻿Rosa Wild|﻿ARGANZUELA|Sin más prisa que la eternidad|﻿Ronda de Atocha 1
481|40.4168687|-3.6781373|﻿La Víspera Indeleble|﻿RETIRO|Soy capaz de recitar todos mis olvidos de memoria|﻿Calle Menéndez Pelayo 47
482|40.4112093|-3.6764631|﻿Ipf|﻿RETIRO|Tocar las estrellas con los pies en el suelo|﻿Paseo de Uruguay (Parque del Retiro) - Calle Menéndez Pelayo
483|40.4184574|-3.6761378|﻿Calle Abajo|﻿RETIRO|Tan Raro como Madrid nevado en agosto|﻿Calle Narvaez 53 - Calle Ibiza
484|40.4103449|-3.6296644|﻿Consuelo Sánchez Naranjo|﻿HORCAJO|Donde no quede nada clavarás tu destino de sal|﻿Calle de la Fuente Carrantona- Calle de la Ciudad Encantada
485|40.4066687|-3.6374804|﻿Kamikaze|﻿MORATALAZ|Tu camino es tuyo, si quieres yo me quito|﻿Calle Mario Cabré -Calle Molina de Segura 7
486|40.398567|-3.6378707|﻿Joaquín Calderón|﻿PAVONES|A veces leer también es jugarse la vida.|﻿Calle de la Fuente Carrantona- Calle de la Encomienda de Palacios
487|40.3951955|-3.6335564|﻿ROSA MARIA HERRADA ALEJANO|﻿MORATALAZ|Música, qué mágico invento.|﻿calle de Arroyo de Fontarrón (colegio)
488|40.4055065|-3.6176562|﻿Jorge Drexler|﻿VICÁLVARO|Uno solo conserva lo que no amarra|﻿Camino Viejo de Vicálvaro- Plaza de Alonso
489|40.406301|-3.6128564|﻿Lemur|﻿VICÁLVARO|Eres mi error favorito|﻿Av. de Daroca- Universidad Vicálvaro
490|40.4042678|-3.6102359|﻿saracmi|﻿VICÁLVARO|Cuando menos te lo esperas, el futuro se pone en verde.|﻿Av. de Daroca- Calle Lago Sanabria
491|40.4040502|-3.6065894|﻿prado morales moreno|﻿VICÁLVARO|La vida es en directo|﻿Calle de S. Cipriano- Calle de Lago Van
492|40.397183|-3.6223823|﻿Paola Soto|﻿VALDEBERNARDO|Me estoy rompiendo sólo para ver qué me hiciste por dentro|﻿Bulevar de José Prat- Bulevar de Indalecio Prieto
493|40.4136185|-3.7270421|﻿Isabel Aparici Turrado|﻿LATINA|Contigo, pan y Cibeles.|﻿c/ Caramuel, metro Puerta del Angel, acera del bar Sol Mar.
494|40.4084333|-3.7294842|﻿Isel Rivero|﻿PUERTA DEL ÁNGEL|Terrible es la memoria que nos fija a las colinas de la infancia|﻿c/ Caramuel 60, acera contraria al parque.
495|40.403747|-3.7367691|﻿Alfredo Miralles|﻿LATINA|Viento. Debajo del árbol, llueve otra vez.|﻿c/ Sepúlveda con C/ Gotarrendura, acera de la escalinata
496|40.4017462|-3.7362313|﻿Sixto Arias mariño|﻿LATINA|A camino largo, pasos cortos|﻿c/ Concejal Francisco j. Jiménez Martín acera contraria marquesina bus
497|40.4003389|-3.7482973|﻿Luis Luna|﻿LATINA|La respuesta que vibra en el hueco vacío de tu mano|﻿c/ Castroserna, acera contraria a “Balia Espacio Joven”
498|40.4028084|-3.7244538|﻿Bettie Pathway|﻿CARABANCHEL|Si me convierto en agua, ¿lloverás conmigo?|﻿Paseo de la Ermita del santo - Travesía Ivan de Vargas
499|40.3951751|-3.7207603|﻿Alfrez|﻿CARABANCHEL|Todos los semáforos en verte.|﻿Calle General Ricardos 46 (del lado de los impares)
500|40.3916268|-3.72679|﻿María Novo|﻿CARABANCHEL|Y ciega la memoria somos nadie|﻿Calle General Ricardos 121
501|40.3872937|-3.7254622|﻿Sara Caviedes|﻿OPAÑEL|Yo sé que el pez ordena el agua|﻿Calle Valle del Oro - Calle Argüeso
502|40.3867809|-3.7213799|﻿Javi Garcia|﻿CARABANCHEL|Si me inspiras, vuelvo. Si me dañas, vuelo.|﻿Calle Mercedes Domingo - Calle de la Vía
503|40.3940842|-3.7154764|﻿Ana Isabel Muriel Cortés|﻿CARABANCHEL|Una flor deshojada en el barro sigue siendo una flor.|﻿Calle Antonio de Leyva +-25 (Colegio Perú)
504|40.393069|-3.7085242|﻿María Gonzalez Llovet|﻿USERA|La pena que se ahoga en un disimular|﻿Calle Pedro Yagüe - Calle Marques de Jura Real
505|40.3927809|-3.705791|﻿Maria Sanz|﻿USERA|Esto también pasará|﻿C/ Antonio López - A42
506|40.3903274|-3.7022101|﻿Johnytoss|﻿USERA|Cambio veneno por billetes manchados|﻿C/ Matilde Gayo - C/ Antonio López
507|40.3900935|-3.7352228|﻿JRA|﻿CARABANCHEL|Que la vida te despeine|﻿Av. de Ntra. Sra. de Valvanera - C/ de Zaida
508|40.388258|-3.6997425|﻿Luz Pichel|﻿USERA|No era fácil vivir entonces dentro del invierno allá|﻿C/ Marcelo Usera 2 - C/ Antonio López
509|40.3971054|-3.7043908|﻿Tíndaro del Val Méndiz|﻿ARGANZUELA|Tengo un pálpito en tu corazón.|﻿Paseo de las Yeserías 63
510|40.4060642|-3.6918261|﻿Luisgé Martín|﻿ATOCHA|Ningún final es feliz: si es feliz, no es todavía el final|﻿Calle de Méndez Álvaro-Calle de Tortosa
511|40.405098|-3.6932623|﻿Marta Oliva|﻿ARGANZUELA|A veces hablo conmigo de ti|﻿Paseo de las Delicias-Calle de Murcia
512|40.402115|-3.6959527|﻿Antonio Gómez Rufo|﻿DELICIAS|Vivir es un trabajo que al final siempre está mal pagado|﻿Calle Canarias 15
513|40.4006473|-3.6940684|﻿KASEO|﻿DELICIAS|Cuanto más amor das mejor estás|﻿Paseo de las Delicias 50
514|40.3980665|-3.7019434|﻿Irene Chapado Pinto|﻿ARGANZUELA|Escuchar también es camino|﻿Paseo de Santa María de la Cabeza 86
515|40.3964415|-3.6983451|﻿Nieves Vázquez Recio|﻿LEGAZPI|Debajo del asfalto también hay cebras|﻿Calle Divino Vallés 25
516|40.3961218|-3.6946344|﻿Felipe Gonzalez Andersen|﻿ARGANZUELA|Pasar por la vida, no dejar que la vida pase.|﻿Paseo de las Delicias 104
517|40.3901159|-3.690383|﻿Rayden|﻿LEGAZPI|Si me voy has de saber que no salvé los muebles de tus llamas|﻿Calle del Hierro - Calle Antracita
518|40.3976427|-3.6828635|﻿Belén Olavarría Muñoz|﻿ARGANZUELA|Los poetas son filósofos de breves teorías.|﻿Calle del Oriana - Calle de Méndez Álvaro
519|40.4051346|-3.682909|﻿Pista 13|﻿RETIRO|Tienes los defectos más bonitos que he visto nunca.|﻿Av. de la Ciudad de Barcelona 5
520|40.3979046|-3.6704327|﻿Elena Román|﻿PACÍFICO|Por tu forma de venir, creí que te ibas.|﻿Calle del Cerro Negro 2 (del lado de los impares)- Calle Gandia
521|40.4051634|-3.6590521|﻿Monica ORTIZ GARCIA|﻿PUENTE DE VALLECAS|¿Nos apostamos un beso?|﻿C/de Sierra Toledana (Parque) - Frente a Calle el Bosco
522|40.3996598|-3.667426|﻿Edel|﻿PUENTE DE VALLECAS|Entre el polvo, mariposas|﻿Av. de Peña Prieta - Calle Francisco Iglesias
523|40.3994994|-3.6607552|﻿Marlango|﻿PUENTE DE VALLECAS|Ven de frente vida, colecciono cada herida|﻿Calle de Sierra Toledana (Paradero, frente a terreno descampado con autos)
524|40.3941312|-3.6404322|﻿Diana Cuéllar Sanz|﻿PUENTE DE VALLECAS|En la jungla de Madrid, el rey es el gato|﻿Calle de la fuente Carrantona-  Calle de Benjamín Palencia
525|40.3925184|-3.6411027|﻿Javier Krahe|﻿PUENTE DE VALLECAS|Me gustas democracia porque estás como ausente|﻿Av. Pablo Neruda 7
526|40.3874194|-3.6354567|﻿Elisa Cañadillas|﻿PUENTE DE VALLECAS|Seamos libres juntos.|﻿Av. de Miguel Hernández- Calle León Felipe
527|40.3919419|-3.6612931|﻿JUAN F. RIVERO|﻿PUENTE DE VALLECAS|Silencio, muerdo la parte vegetal del corazón.|﻿Calle del Arroyo del Olivar - Calle Sierra de CadÍ
528|40.3923919|-3.6721534|﻿Andrés D López|﻿PUENTE DE VALLECAS|Sonríe, es gratis.|﻿Calle Convenio - Calle Pico Javalo
529|40.3802261|-3.6658938|﻿María Novo|﻿PUENTE DE VALLECAS|Hay promesas que naufragan justo al ser pronunciadas|﻿Calle del Puerto de Balbarán - Calle de Candilejas
530|40.3776001|-3.6612407|﻿Lorenzo Kraus|﻿PUENTE DE VALLECAS|A veces cruje el olvido como si dijera tu nombre|﻿Calle del Puerto de Balbarán
531|40.3773088|-3.6301285|﻿Xavier Rossell|﻿VILLA DE VALLECAS|Tu parpadeo ante el frío es una señal inequívoca de resistencia.|﻿C/ San Jaime 1
532|40.3709641|-3.6432526|﻿Fronty|﻿VILLA DE VALLECAS|¡Me importa un camino!|﻿Carretera de Villaverde a Vallecas 263
533|40.3845937|-3.6056735|﻿Loreto Sesma|﻿SANTA EUGENIA|La vida no se vive, se celebra.|﻿Av. del Mediterráneo- Calle de Puentelarra
534|40.3714198|-3.6074443|﻿Carlos G. Munté|﻿VILLA DE VALLECAS|¿Lo oyes? ¿El qué? La lluvia bailando claqué|﻿C/ Peñaranda de Bracamonte (Vadepizza)- Av. las Suertes
535|40.3678743|-3.6010668|﻿Susana Benet|﻿LA GAVIA|Cruza la calle, a paso de peatón, una paloma.|﻿Av. de las Suertes 60
536|40.3930567|-3.7677393|﻿L. Gamma|﻿LATINA|Que Madrid sería más fea si no pasearas por ella.|﻿Av. del Padre Piquer (frente a Extranjería Ministerio del Interior nº18)
537|40.3907115|-3.7665645|﻿Coque Malla|﻿EMPALME|Todos los días vuelvo a la ciudad y no encuentro a nadie.|﻿C/ del Tembleque - Av. del Padre Piquer
538|40.3940883|-3.7579466|﻿Zahara|﻿ALUCHE|Huele a casa como al volver de vacaciones en septiembre|﻿Calle Valmojado Nº119 (frente a parque) - Calle Camarena
539|40.3866501|-3.7605576|﻿Laura Nokten|﻿LATINA|Solo tengo esta vida para cruzarme contigo|﻿Calle de Maqueda- Calle Valmojado
540|40.3915491|-3.7514797|﻿La Carri|﻿LATINA|Lee entre pasos|﻿C/ de los Yébenes 741 Bis (del lado de los pares)
541|40.3780935|-3.7483897|﻿Christina Rosenvinge|﻿CARABANCHEL|Si el monstruo te da miedo ¿Por Qué le das de comer?|﻿C/Eugenia de Montijo 90
542|40.3832954|-3.7412605|﻿Guillermo Martina López-Pelegrín|﻿CARABANCHEL|Incluso los sauces llorones sonríen al verte|﻿C/ Gral. Ricardos 181 (Telepizza)
543|40.3808069|-3.7450263|﻿Etxailarena|﻿CARABANCHEL|Cuídate del recuerdo.|﻿C/ Gral. Ricardos 262 - C/ Eugenia de Montijo 53
544|40.3760113|-3.7344584|﻿Langui|﻿PAN BENDITO|Date barniz en el pedigrí|﻿C/ Besolla - Av. Abrantes 122
545|40.3826253|-3.7231422|﻿Dove|﻿CARABANCHEL|Que tus sueños pesen más que tus heridas.|﻿Vía Lusitana - Pza. Coimbra
546|40.3807701|-3.7257037|﻿Quique González|﻿ABRANTES|Como kamikazes enamorados, como pistoleros de sangre caliente|﻿Vía Lusitana
547|40.3783816|-3.7279889|﻿MARIA SAEZ|﻿CARABANCHEL|La inteligencia se muestra en saber cuando callar|﻿Vía Lusitana (EMT) 3993
548|40.3757253|-3.7121947|﻿Verónica Aranda|﻿ORCASITAS|La ciudad crece en mí y me salva en la noche|﻿Av. de Rafaela Ybarra (Parque)
549|40.3831422|-3.701376|﻿UtopiaDiasRojos|﻿USERA|Eres un huracán que juega a ser viento.|﻿C/ de los evangelios 25-27 (del lado de los pares)
54|40.4916218|-3.7229999|﻿DulceLola|﻿FUENCARRAL-EL PARDO|Si me quereis, versos.|﻿C/ de la Senda del Infante (Pares) - Glorieta de Olga Ramos
550|40.3814688|-3.7016979|﻿Andrea Heb|﻿USERA|Te miro para mirarme. Cuando bailas y me miras, me siento música.|﻿C/ Cristo de la Victoria 62
551|40.3840493|-3.6978918|﻿Cantandosola|﻿USERA|Ten, eleven, vuelve|﻿Av. Córdoba 21
552|40.3817283|-3.6975834|﻿Leiva|﻿ALMENDRALES|Mi alma la tripula el viento de tu respiración|﻿Av. Córdoba 3
553|40.3848012|-3.760689|﻿Fernando Marías|﻿ALUCHE|Los recuerdos son como los libros. Solo importan los que permanecen|﻿Av. de los Poblados (estación Cercanias)
554|40.3736634|-3.7230054|﻿Marisol HUERTA NIEMBRO|﻿CARABANCHEL|El silencio transforma el amanecer en agua, en un cuerpo que espera|﻿Av. de los Poblados (Colegio Arenales Carabanchel) - C/ Cazalegas
555|40.3737514|-3.7190585|﻿Duende Josele|﻿ORCASITAS|¡Cuánto pesa un corazón vacío!|﻿Av. de los Poblados (Parque)
556|40.3736738|-3.7156293|﻿Blanca Alonso García|﻿USERA|De tu mano todo cambia|﻿C/ Guetaria (entre parques)- Av. de los Poblados
557|40.3727746|-3.7103963|﻿Inma Chacón|﻿ORCASITAS|Abriré las puertas del mundo y dejaré que entre el aire|﻿Av. de los Poblados (frente a parque) - C/ del Camino Viejo de Villaverde
558|40.3707648|-3.6959028|﻿Misotrascosas|﻿USERA|Para hablar de amor, sobran las palabras|﻿Av. de los Poblados (Pares) - C/de Eduardo Berreiros
559|40.3714046|-3.6923155|﻿Antonio Flores|﻿ANTONIO FLORES|Puedo nadar sobre la lava de un volcán|﻿C/de la Estafeta (Pares) - Av. de San Fermín
55|40.4867995|-3.6510363|﻿Abraham Gragera|﻿SAN CHINARRO|Porque vivir es casi|﻿Av. de Francisco Pi y Margall (Impares) - C/ Principe Carlos (Rotonda)
560|40.3778686|-3.7838647|﻿José María Gómez Valero|﻿LATINA|La lucha por palpar con las palabras el brillo oculto de estos días.|﻿Av. de la Aviación (Base Militar) - Carr. Aero Club
561|40.3727992|-3.7657893|﻿Miren Iza|﻿CUATRO VIENTOS|Teje, araña, teje, que tus hijos no se puedan caer|﻿Ctra. Barrio de la Fortuna (Pares) - Av. de la Aviación
562|40.3618659|-3.7539769|﻿Angel Calle Collado|﻿CARABANCHEL|Cuando los pájaros me visiten libres yo seré libre también|﻿Av. de Carabanchel Alto (Impares, atrás un parque)
563|40.3731077|-3.7472712|﻿Carmen Di Bella García|﻿CARABANCHEL|¿Quién puso ahí las piedras que edifican tu cárcel?|﻿C/ Antonia Rodriguez Sacristán 13
564|40.3707894|-3.7375993|﻿Rebeca Barrón|﻿CARABANCHEL|El tiempo llegó tarde, se fió de su tic tac|﻿Vía Lucitana (Parque) - frente a C/ Halconero del Rey
565|40.3632787|-3.7403191|﻿Rodolfo Serrano|﻿CARABANCHEL|Tú tan guapa y yo en los mismos bares|﻿C/ Calderilla (frente a Centro comercial) - rotonda de C/ Real
566|40.3653464|-3.6982874|﻿Lydia Fernández Pereda|﻿USERA|En este preciso instante he sido solo yo|﻿C/de Eduardo Barreiros - C/ SOlobreña
567|40.3669036|-3.6903267|﻿Brane Mozetič|﻿SAN FERMÍN|ne dviguj zastorov, dragi da svetloba ne prodre do naju|﻿Av. de los Rosales - C/de Corindón
568|40.3659615|-3.6923317|﻿Ana Chinchi|﻿VILLAVERDE|Que tu voz calle miradas.|﻿Av. de Orovilla (Serv. soc. San fermín) - C/ sin nombre
